Loc Type,A,B,Source ID,AT Grp,FT Grp,AM_est,MD_est,PM_est,EV_est,EA_est,Daily_est,AT,FT,Daily_obs,AM_obs,MD_obs,PM_obs,EV_obs,EA_obs,AM_ratio,AM_diff,AM_pctdiff,AM_absdiff,AM_rmse,MD_ratio,MD_diff,MD_pctdiff,MD_absdiff,MD_rmse,PM_ratio,PM_diff,PM_pctdiff,PM_absdiff,PM_rmse,EV_ratio,EV_diff,EV_pctdiff,EV_absdiff,EV_rmse,EA_ratio,EA_diff,EA_pctdiff,EA_absdiff,EA_rmse,Daily_ratio,Daily_diff,Daily_pctdiff,Daily_absdiff,Daily_rmse,AB
SF Count,26833,26842,sfmta383,UrbBiz,Loc,112.46972,276.80899,134.28482,179.51677,22.79851,725.87881,2.0,11.0,982.5,232.0,380.0,226.5,132.5,11.5,0.48478327586206893,-119.53028,-51.521672413793105,119.53028,119.53028,0.7284447105263158,-103.19101,-27.155528947368424,103.19101,103.19101,0.5928689624724062,-92.21518,-40.71310375275938,92.21518,92.21518,1.3548435471698115,47.01677000000001,35.48435471698114,47.01677000000001,47.01677000000001,1.9824791304347826,11.29851,98.24791304347826,11.29851,11.29851,0.7388079491094148,-256.62118999999996,-26.119205089058518,256.62118999999996,256.62118999999996,26833 26842
SF Count,26842,26833,sfmta384,UrbBiz,Loc,157.12213,355.29205,170.99855,237.92122,27.22845,948.5623999999999,2.0,11.0,2839.5,578.0,1031.5,625.5,538.5,66.0,0.2718375951557093,-420.87787000000003,-72.81624048442907,420.87787000000003,420.87787000000003,0.3444421231216675,-676.20795,-65.55578768783326,676.20795,676.20795,0.27337897681854517,-454.50145,-72.66210231814549,454.50145,454.50145,0.4418221355617456,-300.57878,-55.81778644382543,300.57878,300.57878,0.4125522727272727,-38.771550000000005,-58.74477272727273,38.771550000000005,38.771550000000005,0.3340596583905617,-1890.9376000000002,-66.59403416094383,1890.9376000000002,1890.9376000000002,26842 26833
SF Count,26842,26843,sfmta385,UrbBiz,Loc,39.81187,86.11392,494.93506,94.84137,9.97908,725.6813,2.0,11.0,2170.5,380.5,909.0,439.5,413.0,28.5,0.1046304073587385,-340.68813,-89.53695926412615,340.68813,340.68813,0.09473478547854784,-822.88608,-90.52652145214522,822.88608,822.88608,1.1261321046643915,55.43506000000002,12.61321046643914,55.43506000000002,55.43506000000002,0.2296401210653753,-318.15863,-77.03598789346248,318.15863,318.15863,0.3501431578947368,-18.52092,-64.98568421052632,18.52092,18.52092,0.33433830914535817,-1444.8187,-66.56616908546418,1444.8187,1444.8187,26842 26843
SF Count,26843,26842,sfmta386,UrbBiz,Loc,468.51462,1066.22839,553.43646,608.7522,62.93684,2759.86851,2.0,11.0,2830.0,524.0,1103.0,618.0,534.0,51.0,0.8941118702290076,-55.48538000000002,-10.588812977099241,55.48538000000002,55.48538000000002,0.966662184950136,-36.77161000000001,-3.3337815049864017,36.77161000000001,36.77161000000001,0.8955282524271845,-64.56353999999999,-10.447174757281552,64.56353999999999,64.56353999999999,1.139985393258427,74.75220000000002,13.9985393258427,74.75220000000002,74.75220000000002,1.2340556862745098,11.936839999999997,23.40556862745097,11.936839999999997,11.936839999999997,0.9752185547703179,-70.13149000000021,-2.4781445229682055,70.13149000000021,70.13149000000021,26843 26842
SF Count,27022,27021,sfmta387,UrbBiz,Loc,111.19597,429.60379,696.1062,253.06882,18.24872,1508.2235,2.0,11.0,1771.0,242.0,808.0,459.0,252.0,10.0,0.459487479338843,-130.80403,-54.05125206611571,130.80403,130.80403,0.5316878589108911,-378.39621,-46.83121410891089,378.39621,378.39621,1.5165712418300652,237.10619999999994,51.657124183006516,237.10619999999994,237.10619999999994,1.004241349206349,1.0688199999999881,0.4241349206349159,1.0688199999999881,1.0688199999999881,1.8248719999999998,8.248719999999999,82.48719999999999,8.248719999999999,8.248719999999999,0.8516225296442688,-262.77649999999994,-14.83774703557312,262.77649999999994,262.77649999999994,27022 27021
SF Count,27021,27022,sfmta388,UrbBiz,Loc,338.49167,354.90625,88.88747,137.34389,28.4392,948.06848,2.0,11.0,2417.0,343.0,1056.0,614.0,384.0,20.0,0.9868561807580175,-4.508330000000001,-1.314381924198251,4.508330000000001,4.508330000000001,0.3360854640151515,-701.09375,-66.39145359848484,701.09375,701.09375,0.1447678664495114,-525.11253,-85.52321335504885,525.11253,525.11253,0.3576663802083333,-246.65611,-64.23336197916667,246.65611,246.65611,1.42196,8.4392,42.196,8.4392,8.4392,0.3922500951592884,-1468.93152,-60.77499048407117,1468.93152,1468.93152,27021 27022
SF Count,22272,22269,sfmta389,Urb,Loc,34.355,58.13977,39.91785,18.47424,1.49131,152.37817,3.0,11.0,255.0,82.5,77.0,54.0,35.5,6.0,0.41642424242424236,-48.145,-58.357575757575766,48.145,48.145,0.755061948051948,-18.86023,-24.493805194805198,18.86023,18.86023,0.7392194444444444,-14.082149999999999,-26.07805555555555,14.082149999999999,14.082149999999999,0.5204011267605634,-17.02576,-47.959887323943654,17.02576,17.02576,0.24855166666666664,-4.50869,-75.14483333333332,4.50869,4.50869,0.5975614509803922,-102.62182999999999,-40.24385490196078,102.62182999999999,102.62182999999999,22272 22269
SF Count,22269,21981,sfmta390,Urb,Loc,765.44873,1596.94336,729.30353,1370.70691,256.34918,4718.7517100000005,3.0,11.0,255.0,82.5,77.0,54.0,35.5,6.0,9.278166424242423,682.94873,827.8166424242423,682.94873,682.94873,20.739524155844155,1519.94336,1973.9524155844156,1519.94336,1519.94336,13.505620925925927,675.30353,1250.5620925925928,675.30353,675.30353,38.61146225352113,1335.20691,3761.146225352113,1335.20691,1335.20691,42.72486333333333,250.34918,4172.486333333333,250.34918,250.34918,18.50490866666667,4463.7517100000005,1750.490866666667,4463.7517100000005,4463.7517100000005,22269 21981
SF Count,21981,22269,sfmta391,Urb,Loc,681.83185,1674.52771,786.75531,1362.89709,150.96849,4656.98045,3.0,11.0,416.0,70.0,115.0,129.5,95.5,6.0,9.740455,611.83185,874.0455000000001,611.83185,611.83185,14.561110521739131,1559.52771,1356.111052173913,1559.52771,1559.52771,6.075330579150579,657.25531,507.5330579150579,657.25531,657.25531,14.271173717277486,1267.39709,1327.1173717277486,1267.39709,1267.39709,25.161415,144.96849,2416.1415,144.96849,144.96849,11.19466454326923,4240.98045,1019.466454326923,4240.98045,4240.98045,21981 22269
SF Count,22269,22272,sfmta392,Urb,Loc,12.88243,44.11077,23.66885,20.9465,1.24254,102.85109,3.0,11.0,416.0,70.0,115.0,129.5,95.5,6.0,0.18403471428571427,-57.11757,-81.59652857142858,57.11757,57.11757,0.38357191304347826,-70.88923,-61.64280869565217,70.88923,70.88923,0.18277104247104248,-105.83115000000001,-81.72289575289577,105.83115000000001,105.83115000000001,0.21933507853403142,-74.5535,-78.06649214659686,74.5535,74.5535,0.20709,-4.75746,-79.291,4.75746,4.75746,0.2472381971153846,-313.14891,-75.27618028846153,313.14891,313.14891,22269 22272
SF Count,22751,22752,sfmta393,Urb,Loc,0.41667,2.48333,3.11667,7.45,0.26667,13.73334,3.0,11.0,280.0,28.0,92.0,91.0,68.0,1.0,0.014881071428571428,-27.58333,-98.51189285714285,27.58333,27.58333,0.02699271739130435,-89.51667,-97.30072826086958,89.51667,89.51667,0.03424912087912088,-87.88333,-96.57508791208791,87.88333,87.88333,0.10955882352941176,-60.55,-89.04411764705881,60.55,60.55,0.26667,-0.73333,-73.333,0.73333,0.73333,0.04904764285714286,-266.26666,-95.09523571428572,266.26666,266.26666,22751 22752
SF Count,22752,22751,sfmta394,Urb,Loc,1.73333,4.35,2.85,7.98333,0.2,17.11666,3.0,11.0,384.0,37.5,125.5,121.5,98.5,1.0,0.04622213333333333,-35.76667,-95.37778666666667,35.76667,35.76667,0.034661354581673305,-121.15,-96.53386454183267,121.15,121.15,0.02345679012345679,-118.65,-97.65432098765433,118.65,118.65,0.08104903553299492,-90.51667,-91.8950964467005,90.51667,90.51667,0.2,-0.8,-80.0,0.8,0.8,0.04457463541666667,-366.88334,-95.54253645833333,366.88334,366.88334,22752 22751
SF Count,23681,23787,sfmta395,UrbBiz,Loc,236.09183,447.01364,40.0445,345.12106,21.76271,1090.0337399999999,2.0,11.0,2025.0,339.5,703.0,454.5,469.5,58.5,0.6954103976435935,-103.40817000000001,-30.458960235640653,103.40817000000001,103.40817000000001,0.6358657752489332,-255.98636,-36.413422475106685,255.98636,255.98636,0.08810671067106711,-414.45550000000003,-91.1893289328933,414.45550000000003,414.45550000000003,0.7350821299254526,-124.37894,-26.491787007454736,124.37894,124.37894,0.37201213675213674,-36.73729,-62.79878632478633,36.73729,36.73729,0.5382882666666666,-934.9662600000001,-46.17117333333334,934.9662600000001,934.9662600000001,23681 23787
SF Count,23787,23681,sfmta396,UrbBiz,Loc,145.04776,64.09881,81.84167,344.90015,42.25224,678.1406300000001,2.0,11.0,1730.5,225.5,686.0,383.5,394.5,41.0,0.6432273170731708,-80.45223999999999,-35.677268292682925,80.45223999999999,80.45223999999999,0.09343849854227405,-621.90119,-90.6561501457726,621.90119,621.90119,0.21340722294654496,-301.65833,-78.6592777053455,301.65833,301.65833,0.8742716096324461,-49.59985,-12.572839036755386,49.59985,49.59985,1.0305424390243902,1.2522400000000005,3.0542439024390253,1.2522400000000005,1.2522400000000005,0.39187554464027746,-1052.35937,-60.81244553597226,1052.35937,1052.35937,23787 23681
SF Count,21489,21513,sfmta397,UrbBiz,Col,136.26259,395.05688,249.1879,204.58063,12.4627,997.5507,2.0,4.0,1752.0,409.0,585.0,365.5,353.0,39.5,0.33316036674816624,-272.73741,-66.68396332518338,272.73741,272.73741,0.675310905982906,-189.94312000000002,-32.4689094017094,189.94312000000002,189.94312000000002,0.6817726402188783,-116.31209999999999,-31.82273597811217,116.31209999999999,116.31209999999999,0.5795485269121814,-148.41937,-42.045147308781864,148.41937,148.41937,0.31551139240506326,-27.037300000000002,-68.44886075949368,27.037300000000002,27.037300000000002,0.5693782534246575,-754.4493,-43.06217465753425,754.4493,754.4493,21489 21513
SF Count,21513,21512,sfmta398,UrbBiz,Col,146.58521,411.71506,258.43002,212.51604,13.39604,1042.64237,2.0,4.0,1752.0,409.0,585.0,365.5,353.0,39.5,0.3583990464547677,-262.41479000000004,-64.16009535452324,262.41479000000004,262.41479000000004,0.7037864273504273,-173.28494,-29.621357264957265,173.28494,173.28494,0.7070588782489741,-107.06997999999999,-29.294112175102594,107.06997999999999,107.06997999999999,0.6020284419263456,-140.48396,-39.797155807365435,140.48396,140.48396,0.3391402531645569,-26.10396,-66.08597468354431,26.10396,26.10396,0.5951155079908675,-709.35763,-40.48844920091324,709.35763,709.35763,21513 21512
SF Count,21512,21516,sfmta399,UrbBiz,Col,145.96854,409.96506,256.61334,209.39937,13.02937,1034.97568,2.0,4.0,1752.0,409.0,585.0,365.5,353.0,39.5,0.35689129584352075,-263.03146000000004,-64.31087041564794,263.03146000000004,263.03146000000004,0.7007949743589743,-175.03494,-29.920502564102563,175.03494,175.03494,0.7020884815321478,-108.88666,-29.79115184678523,108.88666,108.88666,0.5931993484419263,-143.60063,-40.68006515580736,143.60063,143.60063,0.32985746835443036,-26.47063,-67.01425316455696,26.47063,26.47063,0.5907395433789955,-717.02432,-40.92604566210046,717.02432,717.02432,21512 21516
SF Count,21516,21517,sfmta400,UrbBiz,Col,374.05566,848.17047,396.96991,372.83511,29.75171,2021.78286,2.0,4.0,1752.0,409.0,585.0,365.5,353.0,39.5,0.9145615158924205,-34.94434000000001,-8.543848410757949,34.94434000000001,34.94434000000001,1.4498640512820513,263.17047,44.986405128205135,263.17047,263.17047,1.0861009849521204,31.469910000000027,8.610098495212046,31.469910000000027,31.469910000000027,1.0561901133144476,19.835109999999986,5.619011331444755,19.835109999999986,19.835109999999986,0.7532078481012658,-9.74829,-24.679215189873418,9.74829,9.74829,1.1539856506849315,269.78286,15.398565068493152,269.78286,269.78286,21516 21517
SF Count,21517,21516,sfmta401,UrbBiz,Col,227.48428,588.21527,359.36328,280.61133,11.30731,1466.98147,2.0,4.0,2034.0,251.0,618.0,544.0,590.0,31.0,0.9063118725099603,-23.515719999999988,-9.368812749003979,23.515719999999988,23.515719999999988,0.9518046440129451,-29.784729999999968,-4.819535598705496,29.784729999999968,29.784729999999968,0.6605942647058823,-184.63672000000003,-33.94057352941177,184.63672000000003,184.63672000000003,0.47561242372881357,-309.38867,-52.43875762711864,309.38867,309.38867,0.36475193548387097,-19.69269,-63.5248064516129,19.69269,19.69269,0.7212298279252704,-567.01853,-27.877017207472964,567.01853,567.01853,21517 21516
SF Count,21516,21512,sfmta402,UrbBiz,Col,216.83112,525.86774,300.49597,269.88449,11.58463,1324.6639499999999,2.0,4.0,2034.0,251.0,618.0,544.0,590.0,31.0,0.8638690039840637,-34.16888,-13.613099601593625,34.16888,34.16888,0.8509186731391586,-92.13225999999997,-14.908132686084139,92.13225999999997,92.13225999999997,0.5523822977941176,-243.50403,-44.76177022058824,243.50403,243.50403,0.4574313389830509,-320.11551,-54.25686610169491,320.11551,320.11551,0.3736977419354839,-19.41537,-62.63022580645161,19.41537,19.41537,0.6512605457227139,-709.3360500000001,-34.87394542772862,709.3360500000001,709.3360500000001,21516 21512
SF Count,21512,21513,sfmta403,UrbBiz,Col,217.41446,528.48444,302.59598,275.30115,11.86796,1335.66399,2.0,4.0,2034.0,251.0,618.0,544.0,590.0,31.0,0.8661930677290837,-33.58554000000001,-13.380693227091637,33.58554000000001,33.58554000000001,0.8551528155339805,-89.51556000000005,-14.48471844660195,89.51556000000005,89.51556000000005,0.5562426102941176,-241.40402,-44.37573897058824,241.40402,241.40402,0.4666121186440678,-314.69885,-53.33878813559322,314.69885,314.69885,0.3828374193548387,-19.13204,-61.716258064516126,19.13204,19.13204,0.6566686283185841,-698.33601,-34.33313716814159,698.33601,698.33601,21512 21513
SF Count,21513,21489,sfmta404,UrbBiz,Col,210.03514,512.55109,293.12262,264.73984,12.244,1292.69269,2.0,4.0,2034.0,251.0,618.0,544.0,590.0,31.0,0.8367933864541833,-40.96485999999999,-16.320661354581667,40.96485999999999,40.96485999999999,0.8293706957928804,-105.44890999999996,-17.062930420711968,105.44890999999996,105.44890999999996,0.5388283455882352,-250.87738000000002,-46.117165441176475,250.87738000000002,250.87738000000002,0.448711593220339,-325.26016,-55.128840677966096,325.26016,325.26016,0.39496774193548384,-18.756,-60.50322580645161,18.756,18.756,0.6355421288102262,-741.3073099999999,-36.44578711897738,741.3073099999999,741.3073099999999,21513 21489
SF Count,21230,21232,sfmta405,UrbBiz,Loc,68.12463,260.35907,100.98363,116.40524,15.27246,561.14503,2.0,11.0,966.0,215.0,299.0,267.0,177.0,8.0,0.3168587441860465,-146.87537,-68.31412558139534,146.87537,146.87537,0.8707661204013377,-38.640930000000026,-12.92338795986623,38.640930000000026,38.640930000000026,0.3782158426966292,-166.01637,-62.17841573033708,166.01637,166.01637,0.6576567231638418,-60.594759999999994,-34.23432768361582,60.594759999999994,60.594759999999994,1.9090575,7.272460000000001,90.90575000000001,7.272460000000001,7.272460000000001,0.5808954761904762,-404.85497,-41.91045238095238,404.85497,404.85497,21230 21232
SF Count,21232,21230,sfmta406,UrbBiz,Loc,104.75816,316.38971,156.75119,182.55717,17.46143,777.91766,2.0,11.0,639.0,144.0,202.0,164.0,118.0,11.0,0.7274872222222223,-39.241839999999996,-27.251277777777776,39.241839999999996,39.241839999999996,1.5662856930693068,114.38970999999998,56.628569306930686,114.38970999999998,114.38970999999998,0.9557999390243903,-7.248809999999992,-4.420006097560971,7.248809999999992,7.248809999999992,1.5470946610169494,64.55717000000001,54.70946610169493,64.55717000000001,64.55717000000001,1.5874027272727274,6.46143,58.740272727272725,6.46143,6.46143,1.2173985289514866,138.91765999999996,21.739852895148662,138.91765999999996,138.91765999999996,21232 21230
SF Count,25803,25802,sfmta407,Core/CBD,Loc,497.65155,1112.927,632.06647,576.47034,40.49518,2859.6105399999997,1.0,11.0,2350.0,347.5,909.5,550.5,521.5,21.0,1.4320907913669065,150.15155,43.20907913669064,150.15155,150.15155,1.2236690489279822,203.4269999999999,22.36690489279823,203.4269999999999,203.4269999999999,1.148167974568574,81.56646999999998,14.816797456857401,81.56646999999998,81.56646999999998,1.1054081303930967,54.970339999999965,10.540813039309677,54.970339999999965,54.970339999999965,1.9283419047619046,19.495179999999998,92.83419047619047,19.495179999999998,19.495179999999998,1.21685554893617,509.6105399999997,21.685554893617006,509.6105399999997,509.6105399999997,25803 25802
SF Count,25802,25803,sfmta408,Core/CBD,Loc,684.66357,1605.41187,766.99084,766.45679,104.12183,3927.6449000000002,1.0,11.0,2332.5,429.5,926.0,441.5,478.5,57.0,1.5940944586728756,255.16357000000005,59.40944586728756,255.16357000000005,255.16357000000005,1.7337061231101512,679.4118699999999,73.37061231101511,679.4118699999999,679.4118699999999,1.7372385956964893,325.49084000000005,73.72385956964894,325.49084000000005,325.49084000000005,1.6017905747126435,287.95678999999996,60.179057471264365,287.95678999999996,287.95678999999996,1.8266987719298247,47.12183,82.66987719298247,47.12183,47.12183,1.6838777706323689,1595.1449000000002,68.38777706323688,1595.1449000000002,1595.1449000000002,25802 25803
SF Count,26720,26728,sfmta409,UrbBiz,Loc,217.46243,204.3085,40.36678,135.4624,1.68333,599.28344,2.0,11.0,824.0,131.0,307.0,153.0,224.0,9.0,1.6600185496183206,86.46243000000001,66.00185496183208,86.46243000000001,86.46243000000001,0.6655,-102.69149999999999,-33.449999999999996,102.69149999999999,102.69149999999999,0.2638351633986928,-112.63322,-73.61648366013071,112.63322,112.63322,0.6047428571428571,-88.5376,-39.52571428571429,88.5376,88.5376,0.18703666666666666,-7.31667,-81.29633333333334,7.31667,7.31667,0.7272857281553399,-224.71655999999996,-27.271427184466013,224.71655999999996,224.71655999999996,26720 26728
SF Count,26728,26720,sfmta410,UrbBiz,Loc,154.62527,835.69348,575.08112,46.05,5.15,1616.5998700000002,2.0,11.0,1613.0,220.0,497.0,470.0,400.0,26.0,0.7028421363636363,-65.37473,-29.715786363636365,65.37473,65.37473,1.681475814889336,338.69348,68.14758148893361,338.69348,338.69348,1.2235768510638299,105.08112000000006,22.35768510638299,105.08112000000006,105.08112000000006,0.11512499999999999,-353.95,-88.4875,353.95,353.95,0.1980769230769231,-20.85,-80.1923076923077,20.85,20.85,1.0022317854928706,3.5998700000002373,0.22317854928705746,3.5998700000002373,3.5998700000002373,26728 26720
SF Count,26576,26717,sfmta411,Core/CBD,Loc,66.57468,145.44264,92.27862,123.51138,7.58272,435.39004,1.0,11.0,1141.0,152.0,465.0,257.0,248.0,19.0,0.4379913157894737,-85.42532,-56.20086842105263,85.42532,85.42532,0.31277987096774196,-319.55736,-68.72201290322582,319.55736,319.55736,0.3590607782101167,-164.72138,-64.09392217898832,164.72138,164.72138,0.49802975806451616,-124.48862,-50.19702419354839,124.48862,124.48862,0.3990905263157895,-11.41728,-60.090947368421055,11.41728,11.41728,0.3815863628396144,-705.60996,-61.841363716038565,705.60996,705.60996,26576 26717
SF Count,26717,26576,sfmta412,Core/CBD,Loc,776.23883,1135.75952,428.50873,811.34344,296.40756,3448.2580800000005,1.0,11.0,2363.0,484.0,707.0,593.0,509.0,70.0,1.6037992355371902,292.23883,60.379923553719,292.23883,292.23883,1.6064491089108912,428.75952000000007,60.64491089108912,428.75952000000007,428.75952000000007,0.7226116863406409,-164.49127,-27.73883136593592,164.49127,164.49127,1.593994970530452,302.34344,59.39949705304518,302.34344,302.34344,4.234393714285714,226.40756,323.4393714285714,226.40756,226.40756,1.4592712991959376,1085.2580800000005,45.92712991959375,1085.2580800000005,1085.2580800000005,26717 26576
SF Count,26881,26865,sfmta413,Core/CBD,Loc,320.81836,880.11737,327.78397,305.54141,30.24445,1864.50556,1.0,11.0,1666.0,368.5,700.0,361.0,217.0,19.5,0.870606132971506,-47.681640000000016,-12.939386702849392,47.681640000000016,47.681640000000016,1.2573105285714286,180.11737000000005,25.731052857142867,180.11737000000005,180.11737000000005,0.907988836565097,-33.21602999999999,-9.201116343490302,33.21602999999999,33.21602999999999,1.408024930875576,88.54140999999998,40.80249308755759,88.54140999999998,88.54140999999998,1.5509974358974359,10.74445,55.09974358974359,10.74445,10.74445,1.1191509963985595,198.50556000000006,11.915099639855946,198.50556000000006,198.50556000000006,26881 26865
SF Count,26865,26881,sfmta414,Core/CBD,Loc,250.53256,749.15424,360.54285,495.28479,43.69669,1899.21113,1.0,11.0,1562.0,284.5,668.5,389.5,202.5,17.0,0.8806065377855887,-33.96744000000001,-11.939346221441129,33.96744000000001,33.96744000000001,1.120649573672401,80.65423999999996,12.064957367240083,80.65423999999996,80.65423999999996,0.9256555840821565,-28.957150000000013,-7.434441591784342,28.957150000000013,28.957150000000013,2.445850814814815,292.78479,144.5850814814815,292.78479,292.78479,2.5703935294117644,26.696689999999997,157.03935294117645,26.696689999999997,26.696689999999997,1.2158842061459667,337.2111299999999,21.588420614596664,337.2111299999999,337.2111299999999,26865 26881
SF Count,26549,26548,sfmta415,Core/CBD,Loc,232.66847,1247.99756,172.07474,607.14923,30.52865,2290.4186500000005,1.0,11.0,2800.0,442.0,1063.0,582.0,676.0,37.0,0.5263992533936652,-209.33153,-47.36007466063349,209.33153,209.33153,1.1740334524929446,184.99756000000002,17.403345249294453,184.99756000000002,184.99756000000002,0.2956610652920962,-409.92526,-70.43389347079038,409.92526,409.92526,0.8981497485207101,-68.85077000000001,-10.185025147928997,68.85077000000001,68.85077000000001,0.8250986486486486,-6.471350000000001,-17.490135135135137,6.471350000000001,6.471350000000001,0.8180066607142858,-509.5813499999995,-18.19933392857141,509.5813499999995,509.5813499999995,26549 26548
SF Count,26548,26549,sfmta416,Core/CBD,Loc,23.17199,199.17073,180.28244,103.00663,5.77472,511.40651,1.0,11.0,1672.0,236.0,651.0,412.0,345.0,28.0,0.09818639830508474,-212.82801,-90.18136016949153,212.82801,212.82801,0.305945821812596,-451.82927,-69.4054178187404,451.82927,451.82927,0.4375787378640777,-231.71756,-56.242126213592236,231.71756,231.71756,0.2985699420289855,-241.99337,-70.14300579710145,241.99337,241.99337,0.20624,-22.225279999999998,-79.37599999999999,22.225279999999998,22.225279999999998,0.30586513755980865,-1160.59349,-69.41348624401914,1160.59349,1160.59349,26548 26549
SF Count,26325,26318,sfmta417,UrbBiz,Loc,602.29333,354.95367,155.01477,91.50144,6.4519,1210.21511,2.0,11.0,1293.0,379.0,502.0,225.0,181.0,6.0,1.5891644591029024,223.29332999999997,58.91644591029023,223.29332999999997,223.29332999999997,0.7070790239043825,-147.04633,-29.292097609561758,147.04633,147.04633,0.6889545333333333,-69.98523,-31.104546666666664,69.98523,69.98523,0.505532817679558,-89.49856,-49.4467182320442,89.49856,89.49856,1.0753166666666667,0.4519000000000002,7.53166666666667,0.4519000000000002,0.4519000000000002,0.9359745630317092,-82.7848899999999,-6.402543696829071,82.7848899999999,82.7848899999999,26325 26318
SF Count,26318,26325,sfmta418,UrbBiz,Loc,148.66486,432.24673,620.44019,282.80591,33.69958,1517.85727,2.0,11.0,1548.0,199.0,583.0,344.0,396.0,26.0,0.7470595979899498,-50.335139999999996,-25.294040201005025,50.335139999999996,50.335139999999996,0.7414180617495713,-150.75327,-25.85819382504288,150.75327,150.75327,1.8036052034883723,276.44019000000003,80.36052034883721,276.44019000000003,276.44019000000003,0.7141563383838383,-113.19409000000002,-28.584366161616163,113.19409000000002,113.19409000000002,1.2961376923076922,7.699579999999997,29.613769230769222,7.699579999999997,7.699579999999997,0.9805279521963824,-30.14273000000003,-1.947204780361759,30.14273000000003,30.14273000000003,26318 26325
SF Count,26344,26324,sfmta419,UrbBiz,Loc,548.17114,319.78094,152.5443,95.9028,4.15924,1120.55842,2.0,11.0,1098.0,150.0,444.0,260.0,226.0,18.0,3.654474266666667,398.17114000000004,265.4474266666667,398.17114000000004,398.17114000000004,0.7202273423423423,-124.21906000000001,-27.977265765765768,124.21906000000001,124.21906000000001,0.5867088461538461,-107.45570000000001,-41.32911538461539,107.45570000000001,107.45570000000001,0.42434867256637165,-130.0972,-57.565132743362824,130.0972,130.0972,0.23106888888888888,-13.84076,-76.89311111111111,13.84076,13.84076,1.0205450091074681,22.55842000000007,2.054500910746819,22.55842000000007,22.55842000000007,26344 26324
SF Count,26324,26344,sfmta420,UrbBiz,Loc,129.16458,278.02902,282.79605,272.76639,25.57326,988.3293,2.0,11.0,1571.0,434.0,530.0,311.0,276.0,20.0,0.29761423963133643,-304.83542,-70.23857603686636,304.83542,304.83542,0.5245830566037736,-251.97098,-47.541694339622644,251.97098,251.97098,0.9093120578778134,-28.20395000000002,-9.068794212218656,28.20395000000002,28.20395000000002,0.9882840217391304,-3.2336099999999988,-1.171597826086956,3.2336099999999988,3.2336099999999988,1.278663,5.573260000000001,27.866300000000006,5.573260000000001,5.573260000000001,0.6291084022915341,-582.6707,-37.0891597708466,582.6707,582.6707,26324 26344
SF Count,26035,26029,sfmta421,Core/CBD,Loc,259.47522,239.79086,96.26977,63.1688,2.61254,661.31719,1.0,11.0,1413.5,317.0,552.0,290.0,240.0,14.5,0.8185338170347003,-57.52478000000002,-18.146618296529976,57.52478000000002,57.52478000000002,0.434403731884058,-312.20914,-56.5596268115942,312.20914,312.20914,0.331964724137931,-193.73023,-66.8035275862069,193.73023,193.73023,0.26320333333333334,-176.8312,-73.67966666666666,176.8312,176.8312,0.1801751724137931,-11.88746,-81.9824827586207,11.88746,11.88746,0.46785793420587196,-752.18281,-53.2142065794128,752.18281,752.18281,26035 26029
SF Count,26029,26035,sfmta422,Core/CBD,Loc,86.17474,196.39288,554.93335,135.75175,8.08156,981.33428,1.0,11.0,1588.5,215.0,614.5,369.0,372.5,17.5,0.4008127441860465,-128.82526000000001,-59.91872558139536,128.82526000000001,128.82526000000001,0.31959785191212364,-418.10712,-68.04021480878764,418.10712,418.10712,1.5038844173441734,185.93335000000002,50.38844173441734,185.93335000000002,185.93335000000002,0.36443422818791943,-236.74825,-63.55657718120806,236.74825,236.74825,0.46180342857142853,-9.41844,-53.819657142857146,9.41844,9.41844,0.6177741768964432,-607.16572,-38.222582310355676,607.16572,607.16572,26029 26035
SF Count,22528,22534,sfmta423,Urb,Loc,64.23419,184.16534,56.27844,105.03537,16.89344,426.60677999999996,3.0,11.0,493.0,62.0,162.5,110.0,144.0,14.5,1.0360353225806451,2.234189999999998,3.6035322580645133,2.234189999999998,2.234189999999998,1.133325169230769,21.665339999999986,13.332516923076914,21.665339999999986,21.665339999999986,0.5116221818181819,-53.72156,-48.83778181818181,53.72156,53.72156,0.7294122916666667,-38.96463,-27.058770833333334,38.96463,38.96463,1.1650648275862068,2.3934399999999982,16.506482758620677,2.3934399999999982,2.3934399999999982,0.865328154158215,-66.39322000000004,-13.467184584178508,66.39322000000004,66.39322000000004,22528 22534
SF Count,20136,33148,sfmta424,Urb,Col,374.23059,330.84369,85.74174,93.31273,19.34361,903.47236,3.0,4.0,890.0,143.0,251.0,213.0,243.0,40.0,2.616997132867133,231.23059,161.6997132867133,231.23059,231.23059,1.3181023505976095,79.84368999999998,31.81023505976095,79.84368999999998,79.84368999999998,0.4025433802816901,-127.25826,-59.74566197183099,127.25826,127.25826,0.38400300411522637,-149.68727,-61.59969958847738,149.68727,149.68727,0.48359025000000005,-20.65639,-51.640975,20.65639,20.65639,1.0151374831460673,13.47235999999998,1.5137483146067394,13.47235999999998,13.47235999999998,20136 33148
